episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,864,1.7181,1.0,12.04,13,0.0,0.0769,95,
2,1832,1.408,1.0,11.79,27,0.0,0.037,206,
3,1856,1.4037,1.0,11.64,27,0.0,0.037,208,
4,1992,1.3498,1.0,12.05,30,0.0,0.1,229,
5,2056,1.3086,1.0,12.84,33,0.0,0.0303,235,
6,2368,1.2837,1.0,10.14,30,0.0,0.0333,276,
7,3096,1.6573,1.0,10.87,15,0.0,0.0667,356,
8,3232,1.7295,1.0,11.11,12,0.0,0.0833,376,
9,3552,1.1189,1.0,12.2,41,0.0,0.1463,437,
10,3632,1.4844,1.0,12.18,24,0.0,0.0,446,
11,4032,1.1447,1.0,17.09,47,0.0,0.0213,506,
12,4104,0.6186,1.0,12.87,66,0.0,0.1212,519,
13,4400,1.5361,1.0,17.81,26,0.0,0.2308,569,
14,4960,1.773,1.0,18.57,13,0.0,0.4615,678,
15,5000,0.2711,1.0,13.6,85,0.0,0.1882,686,
16,5040,0.8917,1.0,13.82,55,0.0,0.1455,694,
17,5088,1.5258,1.0,21.97,29,0.0,0.4483,705,
18,5224,1.8691,1.0,43.48,10,0.0,0.4,740,
19,5264,1.3445,1.0,18.14,37,0.0,0.2162,747,
20,5472,1.6814,1.0,35.94,23,0.0,0.4783,794,
21,5624,1.1672,1.0,18.15,47,0.0,0.234,816,
22,5648,1.41,1.0,16.58,32,0.0,0.4375,823,
23,5800,0.9661,1.0,16.57,56,0.0,0.3036,848,
24,6016,1.5983,1.0,20.69,24,0.0,0.4583,897,
25,6328,1.6986,1.0,31.82,21,0.0,0.3333,980,
26,6352,1.4237,1.0,20.12,34,0.0,0.5294,987,
27,6376,1.5059,1.0,21.58,30,0.0,0.4667,991,
28,6432,1.5994,1.0,25.74,26,0.0,0.3846,1006,
29,6496,1.6023,1.0,23.58,25,0.0,0.6,1014,
30,6704,1.4748,1.0,20.13,31,0.0,0.3548,1070,
31,6784,1.7412,1.0,31.58,18,0.0,0.2778,1093,
32,6848,1.6052,1.0,24.04,25,0.0,0.36,1116,
33,6872,1.7553,1.0,38.3,18,0.0,0.5,1120,
