episode,global_step,ep_return,success,guided_pct,queries_per_ep,bc_loss,agreement_rate,cum_queries,first_unguided_success
1,5120,0.5,1.0,0.0,0,0.0,,0,1
2,5120,1.0,1.0,0.0,0,0.0,,0,
3,5120,0.5,1.0,0.0,0,0.0,,0,
4,5120,0.5,1.0,0.0,0,0.0,,0,
5,5120,0.0,0.0,0.0,0,0.0,,0,
6,5120,0.5,1.0,0.0,0,0.0,,0,
7,5120,0.0,0.0,0.0,0,0.0,,0,
8,5120,1.0,1.0,0.0,0,0.0,,0,
9,10248,1.0,1.0,0.0,0,0.0,,0,
10,10248,0.5,1.0,0.0,0,0.0,,0,
11,10248,0.5,1.0,0.0,0,0.0,,0,
12,10248,0.5,1.0,0.0,0,0.0,,0,
13,10248,1.0,1.0,0.0,0,0.0,,0,
14,10248,0.5,1.0,0.0,0,0.0,,0,
15,10248,1.0,1.0,0.0,0,0.0,,0,
16,10248,0.5,1.0,0.0,0,0.0,,0,
17,14144,1.3166,1.0,0.0,0,0.0,,0,
18,14992,1.1675,1.0,0.0,0,0.0,,0,
19,15048,1.1577,1.0,0.0,0,0.0,,0,
20,15376,0.5,1.0,0.0,0,0.0,,0,
21,15376,0.5,1.0,0.0,0,0.0,,0,
22,15376,1.0,1.0,0.0,0,0.0,,0,
23,15376,0.5,1.0,0.0,0,0.0,,0,
24,15376,0.5,1.0,0.0,0,0.0,,0,
25,17440,1.6386,1.0,0.0,0,0.0,,0,
26,18880,1.3855,1.0,0.0,0,0.0,,0,
27,18912,1.3798,1.0,0.0,0,0.0,,0,
28,19272,0.5,1.0,0.0,0,0.0,,0,
29,20088,1.7947,1.0,0.0,0,0.0,,0,
30,20120,0.0,0.0,0.0,0,0.0,,0,
31,20176,0.5,1.0,0.0,0,0.0,,0,
32,20440,1.1113,1.0,0.0,0,0.0,,0,
33,20504,0.5,1.0,0.0,0,0.0,,0,
34,22016,1.6681,1.0,0.0,0,0.0,,0,
35,22568,0.5,1.0,0.0,0,0.0,,0,
36,23640,1.2336,1.0,0.0,0,0.0,,0,
37,24008,0.5,1.0,0.0,0,0.0,,0,
38,25216,0.5,1.0,0.0,0,0.0,,0,
39,25304,0.5,1.0,0.0,0,0.0,,0,
40,25568,1.0,1.0,0.0,0,0.0,,0,
41,25632,0.5,1.0,0.0,0,0.0,,0,
42,26072,1.3855,1.0,0.0,0,0.0,,0,
43,26928,1.138,1.0,0.0,0,0.0,,0,
44,28768,0.5,1.0,0.0,0,0.0,,0,
45,29136,1.0,1.0,0.0,0,0.0,,0,
46,29416,1.3362,1.0,0.0,0,0.0,,0,
47,29688,1.2308,1.0,0.0,0,0.0,,0,
48,30344,1.0,1.0,0.0,0,0.0,,0,
49,30696,0.5,1.0,0.0,0,0.0,,0,
50,31064,1.8748,1.0,0.0,0,0.0,,0,
51,31200,0.5,1.0,0.0,0,0.0,,0,
52,31408,1.602,1.0,0.0,0,0.0,,0,
53,32056,0.5,1.0,0.0,0,0.0,,0,
54,32520,1.7455,1.0,0.0,0,0.0,,0,
55,33896,1.0,1.0,0.0,0,0.0,,0,
56,34544,0.5,1.0,0.0,0,0.0,,0,
57,34816,0.0,0.0,0.0,0,0.0,,0,
58,35328,1.2758,1.0,0.0,0,0.0,,0,
59,35824,0.5,1.0,0.0,0,0.0,,0,
60,36112,1.6119,1.0,0.0,0,0.0,,0,
61,36536,0.5,1.0,0.0,0,0.0,,0,
62,37112,1.1127,1.0,0.0,0,0.0,,0,
63,37648,0.5,1.0,0.0,0,0.0,,0,
64,39520,1.1267,1.0,0.0,0,0.0,,0,
65,39944,0.5,1.0,0.0,0,0.0,,0,
66,40456,0.5,1.0,0.0,0,0.0,,0,
67,40952,1.0,1.0,0.0,0,0.0,,0,
68,41240,0.5,1.0,0.0,0,0.0,,0,
69,41336,1.3531,1.0,0.0,0,0.0,,0,
70,41664,0.5,1.0,0.0,0,0.0,,0,
71,42240,0.5,1.0,0.0,0,0.0,,0,
72,43392,1.4853,1.0,0.0,0,0.0,,0,
73,44648,0.5,1.0,0.0,0,0.0,,0,
74,45072,1.0,1.0,0.0,0,0.0,,0,
75,46080,1.0,1.0,0.0,0,0.0,,0,
76,46368,0.5,1.0,0.0,0,0.0,,0,
77,46464,1.0,1.0,0.0,0,0.0,,0,
78,46792,0.5,1.0,0.0,0,0.0,,0,
79,47368,1.0,1.0,0.0,0,0.0,,0,
